,group,names,scores,logfoldchanges,pvals,pvals_adj
131398,Ductal,MAP3K1,3.8633313,0.5414125,0.00011185117975246138,0.0008589335201986734
131399,Ductal,APEX1,3.862633,0.6134996,0.00011217143625670553,0.0008610355747834298
131400,Ductal,AMOT,3.8621404,2.6439357,0.0001123979532180675,0.0008624166335848985
131401,Ductal,FAM222B,3.8610437,1.0431406,0.00011290375991944249,0.0008657027188861424
131402,Ductal,PPP1R12B,3.861009,0.76365614,0.00011291977972611162,0.0008657027188861424
131404,Ductal,MACC1,3.860521,0.5319625,0.00011314542876492442,0.0008666545271466938
131405,Ductal,HEBP1,3.860437,1.0821271,0.00011318441628105901,0.0008666545271466938
131406,Ductal,CAMSAP3,3.8593154,2.0747929,0.00011370507822128417,0.0008702811756167518
131407,Ductal,FBXW11,3.8589046,0.68777037,0.0001138964376299107,0.0008713854366336325
131408,Ductal,PDP1,3.8576863,0.57951444,0.00011446538511647987,0.0008753763976655757
131409,Ductal,VASN,3.856951,1.5841707,0.00011481013147662856,0.0008776501872110553
131410,Ductal,ARHGEF10L,3.856097,1.0480112,0.00011521182385706793,0.0008799939018253225
131412,Ductal,GLRB,3.851148,3.8220932,0.0001175655248567823,0.000896122392308266
131413,Ductal,MRPL50,3.850982,0.5357875,0.00011764519324160475,0.0008963604739902754
131414,Ductal,NAA38,3.849645,0.6364235,0.00011828915787040989,0.0009005254811631739
131415,Ductal,ZNF32,3.8488948,0.7805537,0.00011865194789465207,0.0009029159538183906
131416,Ductal,FPGT,3.8458495,1.2150693,0.00012013546186374507,0.0009134539822154192
131417,Ductal,KLC3,3.8452876,3.7853117,0.00012041115319244476,0.0009151742144281623
131418,Ductal,DLG1,3.8448048,0.7437177,0.00012064845674394745,0.0009166013911987831
131419,Ductal,CBY1,3.8438814,1.3950605,0.00012110360475435016,0.0009196817452559534
131420,Ductal,MTCL1,3.8430617,1.8154869,0.00012150885810120441,0.0009223808190643929
131421,Ductal,MID1,3.8406305,2.385232,0.00012271868683747338,0.0009311827541210004
131422,Ductal,TM2D2,3.8403385,0.8021921,0.00012286482530149854,0.0009319095581372267
131423,Ductal,GLRX5,3.8394547,0.71629846,0.00012330795573543978,0.0009348874792280967
131424,Ductal,OSBPL1A,3.8387365,0.7852042,0.00012366903022955613,0.0009372410902778031
131425,Ductal,TECR,3.8364043,0.6540957,0.00012484878903031788,0.0009457947354007748
131426,Ductal,CYP4F11,3.8358474,3.382643,0.0001251321439723026,0.0009475534322812621
131427,Ductal,HID1,3.83506,1.1578332,0.00012553365292391057,0.0009502050366719071
131431,Ductal,ZNF468,3.8291106,1.2249457,0.00012860719188295235,0.0009714829796644078
131432,Ductal,ZMYND8,3.8281648,0.635443,0.00012910227122599517,0.0009748248607015474
131433,Ductal,SPAG1,3.8251443,1.468191,0.0001306954697625564,0.0009860501666920632
131434,Ductal,SIAH1,3.8240774,0.5960422,0.00013126272825370898,0.0009898413337284743
131435,Ductal,TGIF2,3.823998,1.3000933,0.00013130493728337413,0.0009898413337284743
131436,Ductal,NUBP1,3.823659,0.9933683,0.00013148578932450317,0.0009908011005816697
131437,Ductal,HUWE1,3.8235078,0.658629,0.00013156639018614,0.00099100495855714
131438,Ductal,TLR5,3.8234015,1.2470098,0.0001316232351615006,0.000991029785652519
131439,Ductal,AMOTL1,3.82253,1.7975619,0.00013208944170338524,0.0009941355419294635
131440,Ductal,WDR59,3.822104,1.0490243,0.00013231781266519242,0.0009954494955263075
131441,Ductal,SULT1A1,3.8196976,1.1862713,0.00013361538174558793,0.0010048028728019487
131442,Ductal,SPRY2,3.818742,1.3579417,0.00013413398982686014,0.0010082931558593423
131443,Ductal,ASPH,3.8177443,0.556489,0.0001346774614382238,0.0010119674294913551
131444,Ductal,ZADH2,3.8162885,0.7070134,0.00013547414042277672,0.0010171277552958736
131445,Ductal,LPIN3,3.81409,1.2563496,0.00013668570848706402,0.001025807950920557
131446,Ductal,TTC30A,3.8126812,2.145499,0.0001374673977873721,0.0010308383836510923
131447,Ductal,CANT1,3.8117726,0.721529,0.00013797381249851736,0.0010342168278291053
131448,Ductal,KIF1B,3.811166,0.58520144,0.0001383128598812999,0.0010359294774523143
131449,Ductal,ERGIC3,3.8111634,0.56662905,0.00013831424535498292,0.0010359294774523143
131450,Ductal,ALDH1B1,3.8090146,2.1511045,0.00013952177947645377,0.0010445507980464117
131452,Ductal,C8orf82,3.806722,0.9115175,0.00014082094508081433,0.0010525740026698831
131453,Ductal,AKAP9,3.8061252,0.57355076,0.00014116092867616937,0.0010546750891296016
131455,Ductal,ZNF606,3.8040407,1.9830884,0.00014235483384802744,0.0010627514764120385
131456,Ductal,ELK4,3.7999134,0.5517714,0.00014474664516650752,0.0010797364619494377
131457,Ductal,POMGNT1,3.799505,1.1340495,0.0001449854343460112,0.0010810819635139522
131458,Ductal,BARX2,3.7993414,2.248419,0.00014508105384522123,0.0010813592684307328
131460,Ductal,KLHL41,3.7979872,6.089857,0.00014587582537120642,0.0010864080081066066
131461,Ductal,PTRHD1,3.7978535,0.66286176,0.00014595450739903466,0.0010865567451463936
131462,Ductal,MYOM1,3.797715,1.4838333,0.0001460361457845822,0.001086727362298055
131463,Ductal,SMARCE1,3.796113,0.5382141,0.00014698248418158915,0.0010933299175034847
131464,Ductal,HDAC6,3.7912233,0.9733958,0.00014990707015027295,0.001114188814165101
131465,Ductal,SMIM6,3.7904782,1.5311152,0.00015035757386728485,0.0011170885666647293
131468,Ductal,DNAJC30,3.7872274,1.3796383,0.0001523376756797271,0.0011299853161541923
131469,Ductal,SLC11A2,3.7855017,0.6247683,0.0001533987520645532,0.0011374001219786403
131470,Ductal,PER2,3.783239,0.86270756,0.0001548007232214033,0.0011468762948993237
131471,Ductal,HS3ST1,3.782179,0.9832488,0.00015546136408358207,0.0011513099100019422
131472,Ductal,FAM135A,3.7798545,1.1065145,0.00015692006968128015,0.001161183418469193
131473,Ductal,BIK,3.779082,1.1100967,0.000157407595835439,0.001163860318068905
131474,Ductal,CPT1A,3.7787602,0.57179594,0.00015761115215626325,0.0011648999971868867
131475,Ductal,TUBB4B,3.7774925,0.61541337,0.00015841526262208306,0.0011703757546294975
131476,Ductal,MED23,3.7768636,0.56390524,0.00015881560804258807,0.001172865306482114
131478,Ductal,NOXA1,3.7748086,1.3450233,0.00016013047257364173,0.0011811616803190067
131479,Ductal,MAML3,3.7744126,1.1146798,0.00016038511528193363,0.0011825686567819703
131480,Ductal,TRAK1,3.772531,0.5894928,0.00016159988043861113,0.0011905768261454522
131481,Ductal,S100A1,3.7715333,4.960673,0.00016224753297118885,0.0011948726990440874
131482,Ductal,FNDC4,3.77059,1.9799551,0.00016286207507273606,0.0011979683717691283
131484,Ductal,CASD1,3.7687876,0.8781924,0.0001640424135418609,0.0012052135559425248
131485,Ductal,SEPHS2,3.7682083,0.65692586,0.0001644235141688013,0.0012075341177468278
131486,Ductal,NOTCH3,3.7659974,0.89465874,0.0001658855540874863,0.0012177881592610508
131487,Ductal,LTBR,3.7642395,0.5704734,0.0001670567008190584,0.001225899429840727
131488,Ductal,FZD8,3.7640984,2.9597874,0.00016715105897358615,0.0012261056870488144
131489,Ductal,KIF5B,3.763628,0.5251474,0.00016746594838589577,0.0012279288061718594
131490,Ductal,KDM5B,3.7626946,0.60450447,0.0001680924081527999,0.0012311199986530564
131491,Ductal,FPGS,3.7612388,0.85668874,0.0001690738881854955,0.0012377572977250654
131492,Ductal,CREB3L4,3.760241,1.883819,0.0001697496799275872,0.001242213256789188
131493,Ductal,NUP155,3.7589834,1.1106508,0.00017060516669449452,0.0012469943996899725
131494,Ductal,RSPH3,3.7576885,0.96341807,0.00017149014947774342,0.0012529680996386093
131495,Ductal,PLCH1,3.7566833,2.8910842,0.00017218012836124874,0.0012575128790772022
131496,Ductal,UNC45A,3.7563071,0.6979027,0.00017243911666937697,0.0012589075866667296
131497,Ductal,SMIM4,3.7528062,0.6650485,0.0001748660097618071,0.0012761219411126829
131498,Ductal,TCAIM,3.7479117,0.8164872,0.00017831309155558105,0.0012992284981965113
131499,Ductal,ZNF75A,3.7474487,0.8133727,0.0001786424300644942,0.0013011158808357319
131500,Ductal,B4GALNT3,3.7464237,1.100868,0.00017937358973107875,0.0013059272325543173
131502,Ductal,OCIAD1,3.7442226,0.5679758,0.00018095315926501936,0.0013153574699598246
131503,Ductal,FAM50B,3.7435045,1.3554287,0.00018147125195780423,0.001318605598736978
131504,Ductal,PUM1,3.7381916,0.54978013,0.00018534870727767596,0.0013457232348324632
131505,Ductal,TNKS,3.7380702,0.6304943,0.00018543814471945241,0.0013458446056168257
131506,Ductal,TULP4,3.7371888,0.96285576,0.00018608915422316295,0.0013495375298134581
131507,Ductal,STXBP4,3.7371838,2.0685601,0.0001860928176411058,0.0013495375298134581
131508,Ductal,NNT-AS1,3.7370675,0.90422636,0.00018617892748104927,0.0013496331417515782
131510,Ductal,WDR46,3.735956,0.7667693,0.000187003441416395,0.0013545489981578172
131512,Ductal,C11orf49,3.732262,1.4102452,0.0001897679708779993,0.0013734985674771737
131513,Ductal,ZBTB4,3.7289,0.5027293,0.00019231756072889448,0.0013908640470533997
131514,Ductal,RBM43,3.728615,0.73399127,0.00019253494059547695,0.001391892244375192
131515,Ductal,TAC1,3.7282164,3.815557,0.00019283966036107443,0.0013935507982438128
131516,Ductal,DDRGK1,3.7275357,0.5666164,0.0001933611928786826,0.0013967742375510456
131517,Ductal,ZNF462,3.724233,1.4042413,0.00019590996375396614,0.0014146335150974061
131518,Ductal,NIPSNAP3A,3.7230396,0.69006413,0.0001968386228300795,0.001420784864553932
131519,Ductal,ETNK1,3.7226038,0.5684946,0.00019717874797814568,0.0014226850248855916
131520,Ductal,MRPL53,3.722339,0.686059,0.00019738579844199528,0.0014236239172899482
131521,Ductal,BTBD9,3.7194102,1.5353165,0.00019968861963673472,0.0014396717115765679
131522,Ductal,NPTXR,3.7181425,3.273604,0.0002006930816796022,0.0014452244601729175
131525,Ductal,THRA,3.7147307,0.7986192,0.00020342012816770987,0.001463723293934606
131526,Ductal,SMAGP,3.711745,0.9446581,0.00020583531445782544,0.0014805262979677323
131527,Ductal,SNX14,3.7114775,0.518641,0.0002060529087946521,0.0014815156111354414
131529,Ductal,PCDH17,3.7069693,2.990984,0.00020975448227739956,0.0015069589299331653
131530,Ductal,DOK4,3.704778,0.72833,0.00021157590101953633,0.0015194548700692896
131531,Ductal,PXMP2,3.7040403,1.3646613,0.00021219255036772735,0.0015232922923411676
131532,Ductal,RABL2B,3.7037828,0.9376774,0.00021240815385903565,0.001524248818716236
131533,Ductal,ZC3H12C,3.7034783,2.3664382,0.00021266341198133325,0.0015254890564102847
131534,Ductal,LATS1,3.701708,0.60696405,0.00021415294292588137,0.0015349839328928298
131535,Ductal,ZNF609,3.7003143,0.55421185,0.00021533270657848972,0.0015428425863910605
131536,Ductal,API5,3.6987693,0.69372225,0.0002166474246560208,0.0015516617214044028
131537,Ductal,GTF3C4,3.697737,1.0296764,0.0002175302075516831,0.0015573816445489358
131538,Ductal,TBCA,3.696707,0.5089138,0.00021841423785704672,0.0015631060711602334
131540,Ductal,ZSCAN30,3.69411,1.5498086,0.0002206584393691086,0.0015773118835938952
131541,Ductal,SMAD1,3.6940157,2.002569,0.00022074014040677519,0.0015773118835938952
131542,Ductal,GJA1,3.6923273,2.7431164,0.0002222112964340585,0.0015872112941355155
131543,Ductal,MRPL43,3.690322,0.70686626,0.00022397052098217148,0.0015991598888183054
131544,Ductal,ITFG1,3.6891236,0.60275835,0.00022502794319053968,0.001606090298737878
131545,Ductal,HSD11B1L,3.6888413,2.0741792,0.00022527768641272377,0.001607252946199028
131546,Ductal,ETFB,3.6884873,0.54247344,0.00022559132867721915,0.001608870412265624
131547,Ductal,AUTS2,3.6882644,0.91337204,0.00022578893601856746,0.0016096594140584083
131548,Ductal,HDDC2,3.6879747,0.5691561,0.0002260460684677303,0.0016108720019762358
131549,Ductal,ETV1,3.6877322,1.4937174,0.00022626165586954377,0.001611787707920572
131550,Ductal,PGM1,3.6875267,0.6969338,0.00022644439612983208,0.0016124688107636794
131551,Ductal,USP40,3.685754,0.9225443,0.0002280265681482569,0.001623110652584535
131552,Ductal,LRRC61,3.6854618,1.5028374,0.0002282883109445613,0.0016243490083241046
131553,Ductal,IFT81,3.684885,1.7736465,0.00022880597040015975,0.0016274066465010594
131554,Ductal,PALMD,3.6845927,2.9998944,0.00022906855275732312,0.0016286483695273834
131555,Ductal,DNAL4,3.6811812,1.107374,0.0002321559901927564,0.0016490357816986042
131556,Ductal,RASSF8-AS1,3.6811316,2.276359,0.00023220108677735507,0.0016490357816986042
131557,Ductal,RALGPS1,3.6811292,1.5909939,0.00023220334182236788,0.0016490357816986042
131558,Ductal,TOB2,3.6809855,0.76544774,0.0002323341696033176,0.00164933198191354
131559,Ductal,COLCA2,3.6806786,2.3665311,0.00023261410244233705,0.0016506860406059554
131561,Ductal,PGRMC2,3.6782424,0.52164775,0.00023484675305647157,0.0016646146529360856
131562,Ductal,SUCLG2,3.677465,0.56686145,0.00023556342625053727,0.0016690552563624402
131563,Ductal,SLC37A3,3.6765587,0.68145823,0.00023640137418658999,0.0016737108768443846
131564,Ductal,PSMG4,3.6755562,0.6733184,0.00023733187111122563,0.0016796561906904216
131565,Ductal,GSTA2,3.674781,5.2724395,0.0002380533489212254,0.0016841182448337608
131566,Ductal,TTC22,3.6737068,1.4766226,0.00023905714212490954,0.001690573377648338
131567,Ductal,PTPN11,3.6735606,0.7708575,0.00023919390871916463,0.001690894449452093
131569,Ductal,ADRA2C,3.672813,4.301558,0.00023989511858296127,0.0016943372289051509
131570,Ductal,ADCY6,3.6727486,1.4884297,0.00023995557772520673,0.0016943372289051509
131571,Ductal,ARSJ,3.67157,2.738949,0.0002410649748465859,0.0017015215444263023
131572,Ductal,FUNDC2,3.6712754,0.8268657,0.00024134307503584273,0.0017025984215112806
131573,Ductal,CREBL2,3.6712136,0.6466285,0.00024140153769090612,0.0017025984215112806
131574,Ductal,CLUAP1,3.669998,1.005757,0.0002425524406304124,0.0017100640071417306
131576,Ductal,PHF10,3.667735,0.82518315,0.00024470857664700424,0.001723295901067773
131577,Ductal,MAN2A1,3.6675246,0.53229773,0.0002449100037337541,0.0017240583640549972
131578,Ductal,LY6E,3.66416,0.6290954,0.00024815166390550425,0.001745550301748068
131580,Ductal,SHROOM1,3.6630359,1.2543691,0.0002492435406173579,0.0017518990528695186
131581,Ductal,STARD13,3.6599016,2.0996153,0.00025231213942709073,0.0017721217322114492
131582,Ductal,ATPAF1,3.6575718,1.0140357,0.0002546159024865023,0.0017865618295966515
131583,Ductal,RASD1,3.6571608,1.914927,0.00025502434613493394,0.0017877958882207103
131585,Ductal,NIT1,3.6550093,0.822803,0.00025717257006300576,0.0018014734118682995
131586,Ductal,BCL3,3.6539598,1.0110341,0.0002582268738334764,0.0018081743299417888
131588,Ductal,NAA20,3.6510482,0.6068172,0.0002611723231020326,0.001827416326521481
131589,Ductal,FMNL2,3.6509318,1.0303221,0.00026129069298735675,0.001827553611155333
131590,Ductal,FOXP1,3.650397,0.52682793,0.00026183533781178855,0.0018306711737373523
131591,Ductal,ROCK2,3.650221,0.5370535,0.0002620145968966956,0.0018312326830691639
131592,Ductal,EPHB2,3.647441,2.2446256,0.0002648652672613807,0.0018504573428487628
131593,Ductal,WDR73,3.646916,0.7069223,0.0002654066690351741,0.001853540084465648
131595,Ductal,STXBP1,3.6457448,1.9543461,0.00026661834968904003,0.0018605979629317737
131596,Ductal,XPO7,3.6450665,1.1325878,0.00026732262354548175,0.0018648095717890053
131597,Ductal,EGOT,3.644591,3.276815,0.0002678171680570925,0.0018675555121449173
131598,Ductal,HSD11B2,3.6439104,2.7798686,0.0002685269940925839,0.0018717256660544066
131599,Ductal,RYK,3.6438236,0.5565577,0.00026861746198954473,0.0018717256660544066
131600,Ductal,CLIC6,3.64061,2.898409,0.0002719927760175539,0.0018938187756797854
131602,Ductal,AACS,3.6393151,1.254521,0.00027336398570832333,0.0019019350689864437
131603,Ductal,ZDHHC4,3.6386592,0.9154813,0.00027406123745554777,0.0019060696435888099
131604,Ductal,SYT12,3.6370473,3.0503888,0.00027578119197895466,0.0019173112396523343
131606,Ductal,CERS2,3.6340616,0.5434653,0.0002789942264453606,0.001938192998807916
131607,Ductal,IFT43,3.631093,0.8478283,0.00028222335955277976,0.0019598903246691537
131608,Ductal,TUBB2A,3.6299567,0.99806523,0.0002834687766627894,0.001967800693810294
131609,Ductal,HUNK,3.6291645,4.3226557,0.00028434008574893107,0.001973109098970929
131610,Ductal,CCNG1,3.6263072,0.5959918,0.0002875031297409874,0.001994310503042149
131611,Ductal,HINT3,3.625166,0.6310595,0.00028877589333525203,0.0020023887066150277
131612,Ductal,NPY1R,3.6219475,4.017166,0.00029239352007398253,0.0020267141857712337
131613,Ductal,GPALPP1,3.615498,0.8587131,0.0002997708147024589,0.0020747413865738248
131614,Ductal,IQCA1,3.613027,4.695086,0.00030264303277171493,0.002093837236450889
131615,Ductal,CMTM7,3.6101427,0.5985334,0.0003060284687178865,0.0021148875543547147
131616,Ductal,DRC3,3.6091228,3.0062277,0.000307234185888803,0.0021224274274893903
131617,Ductal,MZF1,3.6068425,0.7975119,0.0003099455945661861,0.002139561028958003
131618,Ductal,CREB3,3.6047232,0.7822068,0.00031248571767194177,0.0021562912665751776
131619,Ductal,PMM1,3.6045327,0.90505,0.0003127151629419605,0.002157070264840426
131620,Ductal,TIA1,3.604243,0.5746498,0.0003130641024917254,0.0021583211880170554
131621,Ductal,TMEM260,3.6041884,0.58827096,0.00031312975575867476,0.0021583211880170554
131622,Ductal,AGA,3.6038914,0.60315925,0.00031348809145152794,0.0021599866375627058
131623,Ductal,MAGT1,3.6033764,0.5381903,0.00031411011623473255,0.0021634670342970583
131624,Ductal,BIVM,3.6027277,1.6534729,0.00031489527262082315,0.002168067203642982
131625,Ductal,BCL2L15,3.602631,1.5879903,0.00031501230402528654,0.002168067203642982
131628,Ductal,DCAF11,3.5997815,0.5228979,0.0003184846202901163,0.0021878971298103867
131629,Ductal,NREP,3.5988283,1.0030226,0.0003196540553870339,0.0021951159937097725
131630,Ductal,SLC29A4,3.598207,4.651526,0.00032041862943561186,0.0021987347330236816
131631,Ductal,SEC22A,3.597984,1.0576143,0.0003206931961795679,0.002199803180761773
131632,Ductal,ATP6V0A1,3.5963995,0.54362977,0.0003226520311848446,0.002212419837398266
131633,Ductal,HHLA2,3.5937653,1.8858082,0.00032593339866895645,0.0022340923737653247
131634,Ductal,PIGS,3.5901284,0.689761,0.0003305151335865468,0.002262983195444403
131635,Ductal,CDH17,3.589252,2.0414217,0.00033162821774202254,0.002268925480869357
131636,Ductal,ERMP1,3.587754,1.1609379,0.0003335386466003564,0.002281152894542792
131637,Ductal,HMGCL,3.5876353,0.6715911,0.0003336906579097482,0.0022813494665444075
131638,Ductal,RAB11FIP4,3.5872293,0.550615,0.00033421051914343434,0.0022840598514725034
131639,Ductal,ADAMTS10,3.5819433,2.3913488,0.0003410477405227051,0.0023282075004993374
131640,Ductal,FUNDC1,3.5817502,0.7393344,0.000341299991863416,0.0023290704090767845
131641,Ductal,ACADS,3.5808713,0.9450702,0.0003424502654211907,0.002336058629616652
131643,Ductal,UNK,3.5799057,1.0312314,0.0003437181264037903,0.0023429802450662786
131644,Ductal,COX11,3.5742807,0.5269026,0.00035119196226846494,0.0023921640212375707
131646,Ductal,LRRC19,3.5700324,4.6691675,0.00035693727432154106,0.0024277244159752885
131647,Ductal,ACYP2,3.567383,0.59648484,0.00036056409045705755,0.00245149141149477
131648,Ductal,ATG2B,3.5665908,0.849276,0.0003616554216773147,0.0024579647141083714
131649,Ductal,MINPP1,3.5664992,1.0646539,0.000361781805869736,0.0024579647141083714
131650,Ductal,ETAA1,3.565598,1.3395188,0.0003630273566050082,0.0024655219408032613
131651,Ductal,PTGES2,3.5649247,0.7391943,0.0003639607141574759,0.002470954122124874
131652,Ductal,SLC2A2,3.564786,7.376241,0.00036415315432702494,0.0024713540253502933
131653,Ductal,MOK,3.5644493,1.365667,0.00036462090518360474,0.002473621368120591
131654,Ductal,PTPRH,3.5640185,1.006453,0.00036522017029723587,0.0024767789269662674
131655,Ductal,RBBP7,3.5629761,0.50217634,0.00036667392805771925,0.0024848166922607877
131656,Ductal,MIPEP,3.5619686,1.2802681,0.00036808448424123486,0.0024934624999460226
131657,Ductal,PCSK5,3.5614238,1.0515928,0.00036884905772428887,0.002497727592866233
